product_id,name,category,brand,price,rating,description
P03677,OnePlus Bluetooth Speaker Plus,Electronics,OnePlus,5840.0,3.8,Experience cutting-edge technology with OnePlus Bluetooth Speaker Plus. Features latest innovations from OnePlus. This premium product offers great value for money.
P03678,Van Heusen Eco Sneakers,Clothing,Van Heusen,5430.0,3.8,"Express yourself with Van Heusen Eco Sneakers from Van Heusen. Trendy design, lasting comfort. This premium product offers great value for money."
P03679,LG Wireless Earbuds Lite,Electronics,LG,15930.0,2.6,Upgrade your tech life with LG Wireless Earbuds Lite by LG. Engineered for excellence. This premium product offers great value for money.
P03680,Lakme Premium Makeup Kit,Beauty,Lakme,470.0,2.6,Discover the magic of Lakme Premium Makeup Kit. Trusted skincare from Lakme. This budget-friendly product offers great value for money.
P03681,Puma Silver Cycling Helmet,Sports,Puma,200.0,3.6,Elevate your game with Puma Silver Cycling Helmet by Puma. Professional grade quality. This budget-friendly product offers great value for money.
P03682,Patanjali Lite Chocolate Pack,Grocery,Patanjali,70.0,4.5,Patanjali Lite Chocolate Pack - Goodness in every bite. Premium selection from Patanjali. This budget-friendly product offers great value for money.
P03683,Patanjali Smart Chocolate Pack,Grocery,Patanjali,90.0,4.3,Pure and natural Patanjali Smart Chocolate Pack by Patanjali. Quality you can trust. This budget-friendly product offers great value for money.
P03684,Havells Essential Induction Cooktop,Home & Kitchen,Havells,3860.0,4.2,Transform your kitchen with Havells Essential Induction Cooktop. Reliable performance by Havells. This mid-range product offers great value for money.
P03685,Adidas Lite Polo Shirt,Clothing,Adidas,670.0,4.7,Adidas Lite Polo Shirt - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P03686,LG Gaming Console Royal,Electronics,LG,3630.0,3.4,LG Gaming Console Royal - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P03687,Nerf Royal Art Set,Toys,Nerf,610.0,4.2,Spark imagination with Nerf Royal Art Set from Nerf. Safe and educational. This budget-friendly product offers great value for money.
P03688,Bosch Advanced Pressure Cooker 65L,Home & Kitchen,Bosch,13940.0,2.8,Transform your kitchen with Bosch Advanced Pressure Cooker 65L. Reliable performance by Bosch. This premium product offers great value for money.
P03689,The Premium Journey by HarperCollins,Books,HarperCollins,1810.0,5.0,Dive into The Premium Journey by HarperCollins. An enriching read published by HarperCollins. This mid-range product offers great value for money.
P03690,Reebok Pro Yoga Mat,Sports,Reebok,580.0,3.3,Train like a pro with Reebok Pro Yoga Mat. Premium sports gear from Reebok. This budget-friendly product offers great value for money.
P03691,Bajaj Basic Washing Machine 32kg,Home & Kitchen,Bajaj,10930.0,4.1,Bring home Bajaj Basic Washing Machine 32kg by Bajaj. Built for modern households. This premium product offers great value for money.
P03692,Nestle Classic Biscuits Pack,Grocery,Nestle,1160.0,5.0,Nestle Classic Biscuits Pack - Goodness in every bite. Premium selection from Nestle. This mid-range product offers great value for money.
P03693,Learn Gold in 30 Days,Books,Penguin,1400.0,3.6,Expand your horizons with Learn Gold in 30 Days. Available from Penguin publications. This mid-range product offers great value for money.
P03694,Mattel Basic Action Figure,Toys,Mattel,260.0,4.1,Spark imagination with Mattel Basic Action Figure from Mattel. Safe and educational. This budget-friendly product offers great value for money.
P03695,Prestige Ultra Induction Cooktop,Home & Kitchen,Prestige,8970.0,4.0,Transform your kitchen with Prestige Ultra Induction Cooktop. Reliable performance by Prestige. This premium product offers great value for money.
P03696,Patanjali Basic Tea 128g,Grocery,Patanjali,60.0,3.5,Pure and natural Patanjali Basic Tea 128g by Patanjali. Quality you can trust. This budget-friendly product offers great value for money.
P03697,Britannia Royal Coffee 55g,Grocery,Britannia,40.0,3.4,Healthy living starts with Britannia Royal Coffee 55g. Fresh quality from Britannia. This budget-friendly product offers great value for money.
P03698,LG Royal Electric Kettle,Home & Kitchen,LG,6540.0,3.0,Bring home LG Royal Electric Kettle by LG. Built for modern households. This premium product offers great value for money.
P03699,Mattel Max Remote Control Car,Toys,Mattel,1610.0,2.0,Create happy memories with Mattel Max Remote Control Car. Trusted toy from Mattel. This mid-range product offers great value for money.
P03700,Puma Elite Badminton Racket,Sports,Puma,6030.0,3.7,Train like a pro with Puma Elite Badminton Racket. Premium sports gear from Puma. This premium product offers great value for money.
P03701,Samsung Smartwatch Elite Edition,Electronics,Samsung,1230.0,,Upgrade your tech life with Samsung Smartwatch Elite Edition by Samsung. Engineered for excellence. This mid-range product offers great value for money.
P03702,H&M Essential Formal Shirt,Clothing,H&M,5550.0,,Step out in style with H&M Essential Formal Shirt. Made with premium quality fabric by H&M. This premium product offers great value for money.
P03703,IFB Lite Microwave Oven,Home & Kitchen,IFB,24960.0,3.3,Transform your kitchen with IFB Lite Microwave Oven. Reliable performance by IFB. This premium product offers great value for money.
P03704,LG Bluetooth Speaker Premium,Electronics,LG,35630.0,4.2,Experience cutting-edge technology with LG Bluetooth Speaker Premium. Features latest innovations from LG. This premium product offers great value for money.
P03705,Philips Pro Vacuum Cleaner,Home & Kitchen,Philips,4140.0,3.9,Bring home Philips Pro Vacuum Cleaner by Philips. Built for modern households. This mid-range product offers great value for money.
P03706,The Art of Essential Living,Books,Penguin,1350.0,4.6,Dive into The Art of Essential Living. An enriching read published by Penguin. This mid-range product offers great value for money.
P03707,Maybelline Smart Body Lotion,Beauty,Maybelline,370.0,3.5,Discover the magic of Maybelline Smart Body Lotion. Trusted skincare from Maybelline. This budget-friendly product offers great value for money.
P03708,Van Heusen Ultra Track Pants,Clothing,Van Heusen,930.0,3.1,Step out in style with Van Heusen Ultra Track Pants. Made with premium quality fabric by Van Heusen. This budget-friendly product offers great value for money.
P03709,Van Heusen Plus Hoodie,Clothing,Van Heusen,730.0,4.3,Van Heusen Plus Hoodie - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P03710,Hot Wheels Basic Educational Kit,Toys,Hot Wheels,540.0,4.3,Create happy memories with Hot Wheels Basic Educational Kit. Trusted toy from Hot Wheels. This budget-friendly product offers great value for money.
P03711,Lakme Lite Perfume 8ml,Beauty,Lakme,1590.0,4.0,Lakme Lite Perfume 8ml - Your secret to radiant skin. Premium formulation by Lakme. This mid-range product offers great value for money.
P03712,Puma Elite Dumbbell Set 8kg,Sports,Puma,10880.0,3.3,Puma Elite Dumbbell Set 8kg - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P03713,Van Heusen Essential Hoodie,Clothing,Van Heusen,440.0,,Van Heusen Essential Hoodie - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P03714,Samsung Gaming Console Advanced,Electronics,Samsung,16080.0,3.0,Upgrade your tech life with Samsung Gaming Console Advanced by Samsung. Engineered for excellence. This premium product offers great value for money.
P03715,Yonex Classic Running Shoes,Sports,Yonex,1890.0,3.3,Train like a pro with Yonex Classic Running Shoes. Premium sports gear from Yonex. This mid-range product offers great value for money.
P03716,Peter England Advanced Hoodie,Clothing,Peter England,4060.0,4.7,"Express yourself with Peter England Advanced Hoodie from Peter England. Trendy design, lasting comfort. This mid-range product offers great value for money."
P03717,Nerf Deluxe Board Game,Toys,Nerf,3330.0,3.5,Create happy memories with Nerf Deluxe Board Game. Trusted toy from Nerf. This mid-range product offers great value for money.
P03718,Havells Classic Air Fryer,Home & Kitchen,Havells,19860.0,4.5,Transform your kitchen with Havells Classic Air Fryer. Reliable performance by Havells. This premium product offers great value for money.
P03719,Decathlon Royal Running Shoes,Sports,Decathlon,3280.0,4.1,Train like a pro with Decathlon Royal Running Shoes. Premium sports gear from Decathlon. This mid-range product offers great value for money.
P03720,Lego Classic Puzzle 256 Pieces,Toys,Lego,4130.0,,Spark imagination with Lego Classic Puzzle 256 Pieces from Lego. Safe and educational. This mid-range product offers great value for money.
P03721,Puma Plus Cricket Bat,Sports,Puma,260.0,2.7,Elevate your game with Puma Plus Cricket Bat by Puma. Professional grade quality. This budget-friendly product offers great value for money.
P03722,Prestige Deluxe Vacuum Cleaner,Home & Kitchen,Prestige,69840.0,4.0,Transform your kitchen with Prestige Deluxe Vacuum Cleaner. Reliable performance by Prestige. This premium product offers great value for money.
P03723,Haldirams Advanced Honey 64g,Grocery,Haldirams,550.0,,Haldirams Advanced Honey 64g - Goodness in every bite. Premium selection from Haldirams. This budget-friendly product offers great value for money.
P03724,Garnier Advanced Face Cream,Beauty,Garnier,290.0,2.8,Garnier Advanced Face Cream - Your secret to radiant skin. Premium formulation by Garnier. This budget-friendly product offers great value for money.
P03725,Bosch Neo Refrigerator 8L,Home & Kitchen,Bosch,8330.0,3.3,Transform your kitchen with Bosch Neo Refrigerator 8L. Reliable performance by Bosch. This premium product offers great value for money.
P03726,Adidas Max Shorts,Clothing,Adidas,1550.0,3.6,Adidas Max Shorts - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.
P03727,Hasbro Gold Art Set,Toys,Hasbro,2800.0,5.0,Create happy memories with Hasbro Gold Art Set. Trusted toy from Hasbro. This mid-range product offers great value for money.
P03728,IFB Plus Mixer Grinder,Home & Kitchen,IFB,35970.0,3.4,IFB Plus Mixer Grinder - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P03729,Dove Premium Serum,Beauty,Dove,690.0,3.1,Enhance your beauty routine with Dove Premium Serum by Dove. Dermatologically tested. This budget-friendly product offers great value for money.
P03730,LOreal Deluxe Makeup Kit,Beauty,LOreal,4380.0,2.9,Discover the magic of LOreal Deluxe Makeup Kit. Trusted skincare from LOreal. This mid-range product offers great value for money.
P03731,Tata Royal Cereal 16g,Grocery,Tata,460.0,2.7,Tata Royal Cereal 16g - Goodness in every bite. Premium selection from Tata. This budget-friendly product offers great value for money.
P03732,Bajaj Plus Electric Kettle,Home & Kitchen,Bajaj,4080.0,5.0,Bring home Bajaj Plus Electric Kettle by Bajaj. Built for modern households. This mid-range product offers great value for money.
P03733,Wilson Neo Dumbbell Set 50kg,Sports,Wilson,260.0,3.9,Elevate your game with Wilson Neo Dumbbell Set 50kg by Wilson. Professional grade quality. This budget-friendly product offers great value for money.
P03734,Xiaomi Smartwatch Royal Edition,Electronics,Xiaomi,32650.0,3.1,Xiaomi Smartwatch Royal Edition - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P03735,Amul Elite Chocolate Pack,Grocery,Amul,70.0,4.8,Healthy living starts with Amul Elite Chocolate Pack. Fresh quality from Amul. This budget-friendly product offers great value for money.
P03736,Stories of Basic Adventures,Books,Oxford,1900.0,5.0,Dive into Stories of Basic Adventures. An enriching read published by Oxford. This mid-range product offers great value for money.
P03737,The Body Shop Gold Hair Oil 500ml,Beauty,The Body Shop,170.0,3.2,Enhance your beauty routine with The Body Shop Gold Hair Oil 500ml by The Body Shop. Dermatologically tested. This budget-friendly product offers great value for money.
P03738,Patanjali Smart Rice 55kg,Grocery,Patanjali,170.0,3.5,Pure and natural Patanjali Smart Rice 55kg by Patanjali. Quality you can trust. This budget-friendly product offers great value for money.
