product_id,name,category,brand,price,rating,description,subcategory,num_reviews,stock,discount_percent,tags
P03620,Patanjali Silver Cooking Oil 256L,Grocery,Patanjali,1610.0,4.3,Healthy living starts with Patanjali Silver Cooking Oil 256L. Fresh quality from Patanjali. This mid-range product offers great value for money.,Cooking Oil,1813,391,0,Grocery|Patanjali|Cooking Oil
P03621,Dove Lite Perfume 8ml,Beauty,Dove,1900.0,3.8,Dove Lite Perfume 8ml - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.,Perfume,1126,301,0,Beauty|Dove|Perfume
P03622,Adidas Gold Jeans,Clothing,Adidas,840.0,3.9,"Express yourself with Adidas Gold Jeans from Adidas. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",Jeans,1353,359,0,Clothing|Adidas|Jeans
P03623,Lego Essential Building Blocks Set,Toys,Lego,850.0,4.2,Spark imagination with Lego Essential Building Blocks Set from Lego. Safe and educational. This budget-friendly product offers great value for money.,Building Blocks,1730,237,0,Toys|Lego|Building Blocks
P03624,Pigeon Advanced Washing Machine 128kg,Home & Kitchen,Pigeon,15100.0,3.2,Transform your kitchen with Pigeon Advanced Washing Machine 128kg. Reliable performance by Pigeon. This premium product offers great value for money.,Washing Machine,1174,134,0,Home & Kitchen|Pigeon|Washing Machine
P03625,Puma Royal Cycling Helmet,Sports,Puma,6430.0,3.6,Puma Royal Cycling Helmet - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,Cycling Helmet,1305,150,0,Sports|Puma|Cycling Helmet
P03626,The Art of Deluxe Living,Books,HarperCollins,1420.0,3.2,Expand your horizons with The Art of Deluxe Living. Available from HarperCollins publications. This mid-range product offers great value for money.,Fiction,1206,235,0,Books|HarperCollins|Fiction
P03627,Nerf Neo Doll House,Toys,Nerf,8330.0,4.3,Spark imagination with Nerf Neo Doll House from Nerf. Safe and educational. This premium product offers great value for money.,Doll House,446,223,0,Toys|Nerf|Doll House
P03628,Peter England Lite T-Shirt,Clothing,Peter England,330.0,3.0,Step out in style with Peter England Lite T-Shirt. Made with premium quality fabric by Peter England. This budget-friendly product offers great value for money.,T-Shirt,1322,202,0,Clothing|Peter England|T-Shirt
P03629,Adidas Pro Running Shoes,Sports,Adidas,250.0,3.2,Train like a pro with Adidas Pro Running Shoes. Premium sports gear from Adidas. This budget-friendly product offers great value for money.,Running Shoes,393,255,5,Sports|Adidas|Running Shoes
P03630,IFB Neo Water Purifier,Home & Kitchen,IFB,3810.0,4.4,Bring home IFB Neo Water Purifier by IFB. Built for modern households. This mid-range product offers great value for money.,Water Purifier,768,85,0,Home & Kitchen|IFB|Water Purifier
P03631,Nerf Silver Remote Control Car,Toys,Nerf,9580.0,4.0,Nerf Silver Remote Control Car - Fun for all ages. Quality entertainment by Nerf. This premium product offers great value for money.,Remote Control Car,1787,149,20,Toys|Nerf|Remote Control Car
P03632,Complete Lite Reference,Books,Penguin,1350.0,5.0,Complete Lite Reference - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,Fiction,2474,234,0,Books|Penguin|Fiction
P03633,Nerf Essential Board Game,Toys,Nerf,5180.0,3.6,Nerf Essential Board Game - Fun for all ages. Quality entertainment by Nerf. This premium product offers great value for money.,Board Game,931,344,0,Toys|Nerf|Board Game
P03634,Philips Neo Pressure Cooker 1000L,Home & Kitchen,Philips,5140.0,3.7,Philips Neo Pressure Cooker 1000L - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,Microwave,1295,21,0,Home & Kitchen|Philips|Microwave
P03635,Wilson Ultra Yoga Mat,Sports,Wilson,1290.0,4.8,Train like a pro with Wilson Ultra Yoga Mat. Premium sports gear from Wilson. This mid-range product offers great value for money.,Yoga Mat,410,347,0,Sports|Wilson|Yoga Mat
P03636,Hot Wheels Elite Art Set,Toys,Hot Wheels,1360.0,4.6,Create happy memories with Hot Wheels Elite Art Set. Trusted toy from Hot Wheels. This mid-range product offers great value for money.,Art Set,2036,284,0,Toys|Hot Wheels|Art Set
P03637,Levis Lite Dress,Clothing,Levis,1210.0,4.4,Levis Lite Dress - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,Dress,1338,268,0,Clothing|Levis|Dress
P03638,Fisher-Price Royal Building Blocks Set,Toys,Fisher-Price,1650.0,3.3,Fisher-Price Royal Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This mid-range product offers great value for money.,Building Blocks,612,465,0,Toys|Fisher-Price|Building Blocks
P03639,Yonex Silver Football,Sports,Yonex,5240.0,3.4,Yonex Silver Football - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.,Running Shoes,1040,257,0,Sports|Yonex|Running Shoes
P03640,MTR Classic Biscuits Pack,Grocery,MTR,170.0,3.8,Pure and natural MTR Classic Biscuits Pack by MTR. Quality you can trust. This budget-friendly product offers great value for money.,Rice,399,28,0,Grocery|MTR|Rice
P03641,Hasbro Premium Doll House,Toys,Hasbro,4440.0,3.8,Create happy memories with Hasbro Premium Doll House. Trusted toy from Hasbro. This mid-range product offers great value for money.,Doll House,1697,212,0,Toys|Hasbro|Doll House
P03642,Eco Science Fiction Novel,Books,Scholastic,1300.0,1.5,Eco Science Fiction Novel - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,Fiction,744,462,0,Books|Scholastic|Fiction
P03643,Gold Self Help Guide,Books,Cambridge,640.0,3.3,Dive into Gold Self Help Guide. An enriching read published by Cambridge. This budget-friendly product offers great value for money.,Self Help,671,435,0,Books|Cambridge|Self Help
P03644,Garnier Neo Hair Oil 750ml,Beauty,Garnier,320.0,3.6,Enhance your beauty routine with Garnier Neo Hair Oil 750ml by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.,Hair Oil,789,282,0,Beauty|Garnier|Hair Oil
P03645,The Art of Essential Living,Books,Cambridge,460.0,3.8,Dive into The Art of Essential Living. An enriching read published by Cambridge. This budget-friendly product offers great value for money.,Fiction,256,49,0,Books|Cambridge|Fiction
P03646,Haldirams Basic Coffee 500g,Grocery,Haldirams,120.0,4.6,Haldirams Basic Coffee 500g - Goodness in every bite. Premium selection from Haldirams. This budget-friendly product offers great value for money.,Rice,2071,94,0,Grocery|Haldirams|Rice
P03647,Bosch Ultra Vacuum Cleaner,Home & Kitchen,Bosch,3370.0,4.8,Bring home Bosch Ultra Vacuum Cleaner by Bosch. Built for modern households. This mid-range product offers great value for money.,Vacuum Cleaner,1316,462,0,Home & Kitchen|Bosch|Vacuum Cleaner
P03648,Xiaomi Smartphone Max 500GB,Electronics,Xiaomi,1040.0,4.3,Experience cutting-edge technology with Xiaomi Smartphone Max 500GB. Features latest innovations from Xiaomi. This mid-range product offers great value for money.,Smartphone,928,498,0,Electronics|Xiaomi|Smartphone
P03649,"Samsung Laptop Classic Series 55""",Electronics,Samsung,1440.0,2.9,"Upgrade your tech life with Samsung Laptop Classic Series 55"" by Samsung. Engineered for excellence. This mid-range product offers great value for money.",Laptop,323,406,0,Electronics|Samsung|Laptop
P03650,Apple Smartwatch Royal Edition,Electronics,Apple,1710.0,4.7,Apple Smartwatch Royal Edition - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,Smartwatch,2033,87,0,Electronics|Apple|Smartwatch
P03651,Peter England Basic Jacket,Clothing,Peter England,1050.0,4.3,Peter England Basic Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,Jacket,1987,43,10,Clothing|Peter England|Jacket
P03652,Puma Plus Jeans,Clothing,Puma,2030.0,4.5,Step out in style with Puma Plus Jeans. Made with premium quality fabric by Puma. This mid-range product offers great value for money.,Jeans,465,460,25,Clothing|Puma|Jeans
P03653,Philips Advanced Pressure Cooker 55L,Home & Kitchen,Philips,9800.0,3.4,Philips Advanced Pressure Cooker 55L - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,Microwave,655,277,20,Home & Kitchen|Philips|Microwave
P03654,Realme Power Bank 64mAh,Electronics,Realme,132660.0,4.9,Upgrade your tech life with Realme Power Bank 64mAh by Realme. Engineered for excellence. This premium product offers great value for money.,Power Bank,1104,170,0,Electronics|Realme|Power Bank
P03655,The Essential Journey by Penguin,Books,Penguin,1180.0,3.7,The Essential Journey by Penguin - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,Fiction,1845,420,0,Books|Penguin|Fiction
P03656,Peter England Plus Polo Shirt,Clothing,Peter England,2100.0,3.3,Peter England Plus Polo Shirt - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,Polo Shirt,1369,188,0,Clothing|Peter England|Polo Shirt
P03657,Puma Elite Tennis Racket,Sports,Puma,360.0,4.4,Elevate your game with Puma Elite Tennis Racket by Puma. Professional grade quality. This budget-friendly product offers great value for money.,Tennis Racket,1631,352,0,Sports|Puma|Tennis Racket
P03658,Pigeon Basic Pressure Cooker 32L,Home & Kitchen,Pigeon,4200.0,3.8,Transform your kitchen with Pigeon Basic Pressure Cooker 32L. Reliable performance by Pigeon. This mid-range product offers great value for money.,Microwave,908,183,0,Home & Kitchen|Pigeon|Microwave
P03659,"Realme Smart TV 1000"" Elite",Electronics,Realme,24110.0,4.3,"Upgrade your tech life with Realme Smart TV 1000"" Elite by Realme. Engineered for excellence. This premium product offers great value for money.",TV,1978,2,0,Electronics|Realme|TV
P03660,Mattel Silver Remote Control Car,Toys,Mattel,2060.0,3.6,Spark imagination with Mattel Silver Remote Control Car from Mattel. Safe and educational. This mid-range product offers great value for money.,Remote Control Car,1635,190,0,Toys|Mattel|Remote Control Car
P03661,Learn Lite in 30 Days,Books,Penguin,970.0,3.1,Learn Lite in 30 Days - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,Fiction,1404,117,0,Books|Penguin|Fiction
P03662,Van Heusen Plus Track Pants,Clothing,Van Heusen,13440.0,3.6,"Express yourself with Van Heusen Plus Track Pants from Van Heusen. Trendy design, lasting comfort. This premium product offers great value for money.",T-Shirt,1475,18,15,Clothing|Van Heusen|T-Shirt
P03663,Stories of Elite Adventures,Books,Scholastic,130.0,3.0,Stories of Elite Adventures - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,Fiction,1026,22,0,Books|Scholastic|Fiction
P03664,Mattel Plus Building Blocks Set,Toys,Mattel,410.0,4.3,Spark imagination with Mattel Plus Building Blocks Set from Mattel. Safe and educational. This budget-friendly product offers great value for money.,Building Blocks,554,412,0,Toys|Mattel|Building Blocks
P03665,Levis Smart Sneakers,Clothing,Levis,740.0,2.3,"Express yourself with Levis Smart Sneakers from Levis. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",Sneakers,399,29,0,Clothing|Levis|Sneakers
P03666,IFB Classic Induction Cooktop,Home & Kitchen,IFB,1560.0,4.6,IFB Classic Induction Cooktop - Making your daily chores effortless. Energy efficient and durable. This mid-range product offers great value for money.,Microwave,1075,294,0,Home & Kitchen|IFB|Microwave
P03667,Stories of Essential Adventures,Books,Oxford,230.0,3.0,Expand your horizons with Stories of Essential Adventures. Available from Oxford publications. This budget-friendly product offers great value for money.,Fiction,573,107,0,Books|Oxford|Fiction
P03668,Decathlon Max Cricket Bat,Sports,Decathlon,17650.0,4.5,Elevate your game with Decathlon Max Cricket Bat by Decathlon. Professional grade quality. This premium product offers great value for money.,Running Shoes,1874,366,0,Sports|Decathlon|Running Shoes
P03669,Mattel Advanced Action Figure,Toys,Mattel,180.0,4.2,Create happy memories with Mattel Advanced Action Figure. Trusted toy from Mattel. This budget-friendly product offers great value for money.,Remote Control Car,331,280,0,Toys|Mattel|Remote Control Car
P03670,The Body Shop Royal Perfume 65ml,Beauty,The Body Shop,1220.0,2.5,Discover the magic of The Body Shop Royal Perfume 65ml. Trusted skincare from The Body Shop. This mid-range product offers great value for money.,Perfume,843,127,5,Beauty|The Body Shop|Perfume
P03671,Hot Wheels Classic Remote Control Car,Toys,Hot Wheels,450.0,4.0,Hot Wheels Classic Remote Control Car - Fun for all ages. Quality entertainment by Hot Wheels. This budget-friendly product offers great value for money.,Remote Control Car,1290,228,0,Toys|Hot Wheels|Remote Control Car
P03672,The Royal Journey by HarperCollins,Books,HarperCollins,640.0,2.9,Dive into The Royal Journey by HarperCollins. An enriching read published by HarperCollins. This budget-friendly product offers great value for money.,Fiction,720,110,0,Books|HarperCollins|Fiction
P03673,Xiaomi Gaming Console Silver,Electronics,Xiaomi,2020.0,4.0,Experience cutting-edge technology with Xiaomi Gaming Console Silver. Features latest innovations from Xiaomi. This mid-range product offers great value for money.,Smartphone,1422,135,0,Electronics|Xiaomi|Smartphone
P03674,Puma Pro Badminton Racket,Sports,Puma,4040.0,3.4,Puma Pro Badminton Racket - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,Running Shoes,1273,361,0,Sports|Puma|Running Shoes
P03675,LG Silver Pressure Cooker 50L,Home & Kitchen,LG,3030.0,2.5,Transform your kitchen with LG Silver Pressure Cooker 50L. Reliable performance by LG. This mid-range product offers great value for money.,Microwave,469,185,0,Home & Kitchen|LG|Microwave
P03676,Bosch Classic Electric Kettle,Home & Kitchen,Bosch,12870.0,4.2,Transform your kitchen with Bosch Classic Electric Kettle. Reliable performance by Bosch. This premium product offers great value for money.,Electric Kettle,872,143,0,Home & Kitchen|Bosch|Electric Kettle
P03677,OnePlus Bluetooth Speaker Plus,Electronics,OnePlus,5840.0,3.8,Experience cutting-edge technology with OnePlus Bluetooth Speaker Plus. Features latest innovations from OnePlus. This premium product offers great value for money.,Bluetooth Speaker,1631,71,15,Electronics|OnePlus|Bluetooth Speaker
P03678,Van Heusen Eco Sneakers,Clothing,Van Heusen,5430.0,3.8,"Express yourself with Van Heusen Eco Sneakers from Van Heusen. Trendy design, lasting comfort. This premium product offers great value for money.",Sneakers,789,128,0,Clothing|Van Heusen|Sneakers
P03679,LG Wireless Earbuds Lite,Electronics,LG,15930.0,2.6,Upgrade your tech life with LG Wireless Earbuds Lite by LG. Engineered for excellence. This premium product offers great value for money.,Smartphone,722,363,0,Electronics|LG|Smartphone
